userId,movieId,rating,timestamp,title
361,786,3,864051071,Almost Famous
361,788,4,864051197,Mrs. Doubtfire
361,802,3,864051274,Lolita
361,805,4,864051274,Rosemary's Baby
361,832,4,864051357,M
361,858,4,864051423,Sleepless in Seattle
361,1367,5,864051494,Rocky II
362,70,3.5,1218567120,Million Dollar Baby
362,235,3,1218567124,Stand by Me
362,296,4.5,1217952678,Terminator 3: Rise of the Machines
362,616,3.5,1218567128,The Last Samurai
362,858,4,1217952550,Sleepless in Seattle
362,903,3.5,1218567042,Cool Hand Luke
362,924,3,1218567744,Dawn of the Dead
362,996,2,1218567324,Double Indemnity
362,1213,4,1218566990,The Talented Mr. Ripley
362,1265,3.5,1218724035,Bridge to Terabithia
362,2770,2,1218567265,American Pie 2
362,4011,4,1218846296,Beetlejuice
362,8961,4.5,1218724089,Bad Boys II
363,322,2,938890637,Mystic River
363,346,3,942345239,Seven Samurai
363,364,4,942344685,Batman Returns
363,379,2,942346624,Miller's Crossing
363,588,4,942344755,Silent Hill
363,594,5,942344755,The Terminal
363,595,5,942344755,To Kill a Mockingbird
363,608,5,938890526,Men in Black II
363,616,4,942344923,The Last Samurai
363,709,2,942344812,Licence to Kill
363,745,5,942344684,The Sixth Sense
363,783,4,942344873,Gandhi
363,901,4,942345172,City Lights
363,914,5,942345138,The Great Dictator
363,926,5,942345426,Galaxy Quest
363,948,4,942345464,Halloween
363,949,4,942345464,Heat
363,1103,5,942345493,Escape from New York
363,1371,2,942346774,Rocky III
363,1372,2,942345958,Blood Diamond
363,1374,4,942345753,Rocky IV
363,1375,3,942346708,Rocky V
363,1381,2,942345364,The Fountain
363,1573,4,942345753,Die Hard 2
363,1584,5,942345647,School of Rock
363,1648,4,938890887,Bill & Ted's Excellent Adventure
363,1690,4,942346590,Hostel
363,1701,2,938890950,Con Air
363,1907,3,942344755,The Beach
363,2011,3,942345895,Persepolis
363,2018,4,942344812,The Wedding Planner
363,2048,4,942344923,"I, Robot"
363,2080,4,942344812,X-Men Origins: Wolverine
363,2105,3,942346590,American Pie
363,2112,5,938890887,Payback
363,2135,4,942345172,The Time Machine
363,2289,5,938890637,Cold Mountain
363,2294,4,942344873,Jay and Silent Bob Strike Back
363,2486,3,942343676,Eragon
363,2640,4,942345842,Heathers
363,2642,1,942345802,Two Weeks Notice
363,2657,4,942345842,Pleasantville
363,3034,3,942344923,Young Frankenstein
364,306,0.5,1444531218,Beverly Hills Cop III
364,1265,5,1444530183,Bridge to Terabithia
365,364,4,1359308357,Batman Returns
365,914,5,1359308393,The Great Dictator
365,1103,5,1359306795,Escape from New York
365,1580,4.5,1359307127,Rope
365,2642,4.5,1359306821,Two Weeks Notice
365,4995,5,1359308698,Boogie Nights
365,8961,4.5,1359308868,Bad Boys II
366,24,4,1306282555,Kill Bill: Vol. 1
366,2642,2.5,1306282660,Two Weeks Notice
366,4011,4,1306283238,Beetlejuice
366,8874,4,1306283227,My Best Friend's Wedding
366,8961,5,1306283200,Bad Boys II
367,95,4,1128631025,Armageddon
367,380,4.5,1128633206,Rain Man
367,440,4,1128633308,Aliens vs Predator: Requiem
367,490,4,967059919,The Seventh Seal
367,539,3,1128633424,Psycho
367,608,4.5,1128633112,Men in Black II
367,1089,4,1128632823,Point Break
367,1542,4,1128634023,Office Space
367,1580,3,1128633228,Rope
367,2005,2,967059919,Sister Act
367,2109,0.5,1128634100,Rush Hour
367,2288,4.5,1128631195,Closer
367,3175,4,1128633265,Barry Lyndon
367,3981,4,977953490,What Women Want
367,4011,4.5,1128631177,Beetlejuice
367,4638,3,995902860,Hot Fuzz
367,4643,4,997908810,The Guardian
367,8810,3.5,1128632868,Mad Max 2: The Road Warrior
367,8874,3.5,1128632726,My Best Friend's Wedding
368,920,3,962591583,Cars
368,3175,3,962591805,Barry Lyndon
368,3176,5,962591733,Battle Royale
369,153,3,847465393,Lost in Translation
369,165,3,847465392,Back to the Future Part II
369,185,3,847465494,A Clockwork Orange
369,253,4,847465518,Live and Let Die
369,296,4,847465334,Terminator 3: Rise of the Machines
369,329,3,847465462,Jurassic Park
369,350,4,847465641,The Devil Wears Prada
369,364,4,847465541,Batman Returns
369,377,4,847465541,A Nightmare on Elm Street
369,380,2,847465334,Rain Man
369,440,4,847465641,Aliens vs Predator: Requiem
369,454,4,847465517,Romeo + Juliet
369,500,4,847465541,Reservoir Dogs
369,509,4,847465696,Notting Hill
369,539,4,847465592,Psycho
369,587,5,847465565,Big Fish
369,588,4,847465393,Silent Hill
369,590,5,847465333,The Hours
369,595,4,847465421,To Kill a Mockingbird
369,597,4,847465565,Titanic
370,168,3,1096512066,Star Trek IV: The Voyage Home
370,235,4,1096511967,Stand by Me
370,329,3,1096511840,Jurassic Park
370,509,4,1096511934,Notting Hill
370,585,4,1096512160,"Monsters, Inc."
370,924,4.5,1096511929,Dawn of the Dead
370,953,4.5,1096496354,Madagascar
370,1092,3,1096510750,The Third Man
370,1265,4.5,1096511898,Bridge to Terabithia
370,1371,3.5,1096512181,Rocky III
370,1372,3,1096512105,Blood Diamond
370,1374,4,1096512005,Rocky IV
370,1375,4.5,1096496921,Rocky V
370,1580,3.5,1096511883,Rope
370,1584,5,1096510809,School of Rock
370,1645,4.5,1096512170,A Time to Kill
370,2502,3.5,1096511360,The Bourne Supremacy
370,2640,4,1096495870,Heathers
370,2770,4,1096496929,American Pie 2
370,4349,4,1096510796,The Kingdom
370,6615,3.5,1096511097,Lars and the Real Girl
370,7445,4,1099365627,Brothers
370,8810,3,1096511085,Mad Max 2: The Road Warrior
370,8874,4.5,1096511117,My Best Friend's Wedding
371,296,4.5,1462743973,Terminator 3: Rise of the Machines
371,587,4,1462741796,Big Fish
371,1089,4.5,1462744064,Point Break
371,1645,4.5,1462747133,A Time to Kill
371,4011,4.5,1462742591,Beetlejuice
371,4995,4.5,1462746372,Boogie Nights
371,49530,4,1462742802,In Time
372,242,3,958004753,The Godfather: Part III
372,539,4,958004432,Psycho
372,597,5,958004492,Titanic
372,955,4,958004094,Mission: Impossible II
372,1278,2,958003656,The Dreamers
373,16,4,938979342,Dancer in the Dark
373,25,4,938980304,Jarhead
373,111,4,938980398,Scarface
373,162,5,938980350,Edward Scissorhands
373,296,5,938979896,Terminator 3: Rise of the Machines
373,348,4,938979530,Alien
373,608,5,938980029,Men in Black II
373,858,5,939234909,Sleepless in Seattle
373,921,4,939035640,Cinderella Man
373,1091,1,939036840,The Thing
373,1124,4,939038451,The Prestige
373,1246,4,939038451,Rocky Balboa
373,1278,3,939234947,The Dreamers
373,1381,2,939037390,The Fountain
373,1639,3,938980398,Speed 2: Cruise Control
373,1885,4,938980460,The Karate Kid
373,1923,4,938979750,Twin Peaks: Fire Walk with Me
373,1954,4,939235173,The Butterfly Effect
373,2011,2,939036757,Persepolis
373,2022,4,939038451,Mr. Deeds
373,2108,4,938979601,The Breakfast Club
373,2109,4,939235173,Rush Hour
373,2112,3,938980398,Payback
373,2114,3,939037615,Final Fantasy: The Spirits Within
373,2255,3,939035899,Chasing Amy
373,2294,3,938979750,Jay and Silent Bob Strike Back
373,2395,5,938978380,Asterix at the Olympic Games
373,2567,3,938978849,The Aviator
373,2657,3,939234909,Pleasantville
373,2770,3,938977795,American Pie 2
375,165,3,845491845,Back to the Future Part II
375,231,1,845491869,Syriana
375,253,5,845491999,Live and Let Die
375,296,4,845491809,Terminator 3: Rise of the Machines
375,329,4,845491901,Jurassic Park
375,377,5,845492059,A Nightmare on Elm Street
375,380,4,845491809,Rain Man
375,454,5,845491999,Romeo + Juliet
375,588,1,845491845,Silent Hill
375,590,3,845491809,The Hours
375,595,1,845491869,To Kill a Mockingbird
376,858,4,974427270,Sleepless in Seattle
376,920,5,974427329,Cars
376,922,5,1005529937,Dead Man
376,926,4,1005530030,Galaxy Quest
376,942,3,1005529990,Lethal Weapon 2
376,1267,4,1005529990,Meet the Robinsons
376,4234,3,1005529442,Scream 3
377,595,4.5,1187053714,To Kill a Mockingbird
378,296,4.5,1443291864,Terminator 3: Rise of the Machines
378,903,4,1443292011,Cool Hand Luke
378,1089,4,1443291960,Point Break
378,1265,3,1443292295,Bridge to Terabithia
378,1271,3.5,1443294585,300
378,2502,3,1443292117,The Bourne Supremacy
378,4011,4,1443293263,Beetlejuice
378,7451,2,1443625817,xXx
378,8961,0.5,1443625460,Bad Boys II
379,296,4.5,1378180188,Terminator 3: Rise of the Machines
379,1586,1,1378179748,Secret Window
379,1955,4,1378179847,The Elephant Man
379,6947,3,1378179788,The Village
380,11,2,949367730,Star Wars
380,16,4,1204995996,Dancer in the Dark
380,19,4,949367918,Metropolis
380,22,3,1151120862,Pirates of the Caribbean: The Curse of the Black Pearl
380,24,3,949384487,Kill Bill: Vol. 1
380,25,4,949374401,Jarhead
380,81,2.5,1151120724,NausicaĂ¤ of the Valley of the Wind
380,104,4,994729376,Run Lola Run
380,161,4,1115007216,Ocean's Eleven
380,180,3,949367730,Minority Report
380,185,0.5,1053104159,A Clockwork Orange
380,196,2,950073791,Back to the Future Part III
380,235,2,949367561,Stand by Me
380,253,4,1078365598,Live and Let Die
380,296,5,949369345,Terminator 3: Rise of the Machines
380,322,4,1055871639,Mystic River
380,379,4,950073716,Miller's Crossing
380,380,3,949367516,Rain Man
380,508,4,949374266,Love Actually
380,539,1.5,1115007209,Psycho
380,587,2,949367653,Big Fish
380,588,4,994729345,Silent Hill
380,590,4,949370820,The Hours
380,597,3,1151120242,Titanic
380,608,4,1069525211,Men in Black II
380,628,4,949374493,Interview with the Vampire
380,708,3,949367730,The Living Daylights
380,788,3,950073791,Mrs. Doubtfire
380,802,4,949384786,Lolita
380,810,0.5,1053104130,Shrek the Third
380,829,1,994729981,Chinatown
380,832,4,949367256,M
380,858,4.5,1074218298,Sleepless in Seattle
380,924,5,950073539,Dawn of the Dead
380,968,4,1153284618,Dog Day Afternoon
380,1089,4,949371584,Point Break
380,1246,3.5,1171815872,Rocky Balboa
380,1265,4,949367498,Bridge to Terabithia
380,1267,4,990807007,Meet the Robinsons
380,1272,4.5,1155144385,Sunshine
380,1374,4,950073603,Rocky IV
380,1573,3,949368348,Die Hard 2
380,1580,3,949367627,Rope
380,1584,4,950073603,School of Rock
380,1586,1,949367256,Secret Window
380,1639,4,949374109,Speed 2: Cruise Control
380,1645,3.5,1151120586,A Time to Kill
380,1648,4,1220050526,Bill & Ted's Excellent Adventure
380,1729,3,949369395,The Forbidden Kingdom
380,1777,3,1151120513,Fahrenheit 9/11
380,1894,2,1048092873,Star Wars: Episode II - Attack of the Clones
380,1911,3,949369220,The 13th Warrior
380,1923,5,949371402,Twin Peaks: Fire Walk with Me
380,2034,2,950073716,Training Day
380,2105,4,950073603,American Pie
380,2108,3,949367682,The Breakfast Club
380,2109,4,949368155,Rush Hour
380,2268,4,949374367,The Golden Compass
380,2288,3,950073539,Closer
380,2395,4,949384532,Asterix at the Olympic Games
380,2501,4,949374184,The Bourne Identity
380,2502,4,997744381,The Bourne Supremacy
380,2605,3,949384450,Short Circuit
380,2770,2,952358473,American Pie 2
380,2976,2,1001111262,Hairspray
380,3082,3,979575715,Modern Times
380,3175,3,979019170,Barry Lyndon
380,3176,3,963252658,Battle Royale
380,4011,4,994637811,Beetlejuice
380,4247,3,1004982717,Scary Movie
380,4638,2,1038621952,Hot Fuzz
380,4643,3.5,1053103757,The Guardian
380,4995,4,1025388876,Boogie Nights
380,5528,3,1033324686,The Chorus
380,6537,3,1057943091,The Orphanage
380,6615,2.5,1065025743,Lars and the Real Girl
380,6947,3,1069525141,The Village
380,6957,5,1073452487,The 40 Year Old Virgin
380,7445,3,1153282166,Brothers
380,7451,3.5,1155096587,xXx
380,8645,3.5,1153680754,The Happening
380,8810,3,1129523104,Mad Max 2: The Road Warrior
380,8871,3.5,1144125098,How the Grinch Stole Christmas
380,8874,3,1251755126,My Best Friend's Wedding
380,8961,5,1102276295,Bad Boys II
380,49530,4,1197778816,In Time
380,51540,3.5,1246055795,Horrible Bosses
380,89492,4,1357606214,This Is 40
381,5,4,1018646002,Four Rooms
381,25,5,1018682762,Jarhead
381,186,3,1018645833,Lucky Number Slevin
381,207,4,1018682054,Dead Poets Society
381,217,3,1018682775,Indiana Jones and the Kingdom of the Crystal Skull
381,218,2,1018682944,The Terminator
381,252,3,1018646618,Willy Wonka & the Chocolate Factory
381,289,5,1018682568,Casablanca
381,380,2,1018683370,Rain Man
381,539,4,1018682215,Psycho
381,588,5,1018683706,Silent Hill
381,595,5,1018682666,To Kill a Mockingbird
381,597,3,1018646015,Titanic
381,608,1,1018682799,Men in Black II
381,708,5,1018681765,The Living Daylights
381,786,4,1018646778,Almost Famous
381,832,4,1018683212,M
381,858,5,1018645753,Sleepless in Seattle
381,914,4,1018646199,The Great Dictator
381,1367,3,1018646479,Rocky II
381,1580,4,1018646120,Rope
381,1584,2,1018682542,School of Rock
381,2294,5,1018683609,Jay and Silent Bob Strike Back
381,4474,5,1018646778,My Super Ex-Girlfriend
382,5,3,1371829454,Four Rooms
382,11,5,1371773175,Star Wars
382,62,3.5,1386364784,2001: A Space Odyssey
382,104,1,1371829029,Run Lola Run
382,231,1,1371780933,Syriana
382,364,3,1371772704,Batman Returns
382,500,3,1371829161,Reservoir Dogs
382,539,3,1371780537,Psycho
382,588,3,1371777878,Silent Hill
382,595,4,1371777868,To Kill a Mockingbird
382,605,4,1371827852,The Matrix Revolutions
382,783,3,1371778034,Gandhi
382,953,4,1371782216,Madagascar
382,1246,2,1371825836,Rocky Balboa
382,1367,3,1371780138,Rocky II
382,1580,3,1371780052,Rope
382,1584,2,1371773152,School of Rock
382,2018,3,1371777895,The Wedding Planner
382,2059,5,1371773239,National Treasure
382,2080,4,1371777804,X-Men Origins: Wolverine
382,2082,4,1371828998,Halloween
382,2501,3.5,1386364772,The Bourne Identity
382,2502,1,1371772883,The Bourne Supremacy
382,3594,5,1371781275,The Number 23
382,4995,3,1371772937,Boogie Nights
382,7451,3,1371781325,xXx
382,8643,3.5,1371781290,The Exorcism of Emily Rose
382,8916,3,1371781877,Antz
382,8961,5,1371772672,Bad Boys II
382,89492,3.5,1386364790,This Is 40
383,14,3,852806963,American Beauty
383,25,2,852806430,Jarhead
383,62,4,852806430,2001: A Space Odyssey
383,68,3,852809018,Brazil
383,95,3,852806429,Armageddon
383,100,3,852809531,"Lock, Stock and Two Smoking Barrels"
383,141,3,852806429,Donnie Darko
383,296,5,852810326,Terminator 3: Rise of the Machines
383,380,2,852810326,Rain Man
383,562,4,852806600,Die Hard
383,608,5,852808600,Men in Black II
383,628,4,852809018,Interview with the Vampire
383,637,3,852806963,Life Is Beautiful
383,640,3,852809687,Catch Me If You Can
383,671,3,852806794,Harry Potter and the Philosopher's Stone
383,707,2,852810015,A View to a Kill
383,766,5,852808661,Army of Darkness
383,786,3,852808492,Almost Famous
383,802,3,852806896,Lolita
383,805,3,852806600,Rosemary's Baby
383,832,4,852806896,M
384,19,3,1153417956,Metropolis
384,70,4,1153759985,Million Dollar Baby
384,95,2,1156526026,Armageddon
384,153,3,1153157953,Lost in Translation
384,165,3.5,1194003698,Back to the Future Part II
384,168,3,1153937344,Star Trek IV: The Voyage Home
384,193,2.5,1206313648,Star Trek: Generations
384,231,4,1153158196,Syriana
384,296,4.5,1153156842,Terminator 3: Rise of the Machines
384,364,3,1154367800,Batman Returns
384,377,4,1153501701,A Nightmare on Elm Street
384,379,3.5,1154110049,Miller's Crossing
384,380,4.5,1153157787,Rain Man
384,393,2.5,1154110171,Kill Bill: Vol. 2
384,454,3,1153740666,Romeo + Juliet
384,500,3,1156525410,Reservoir Dogs
384,673,3,1153573943,Harry Potter and the Prisoner of Azkaban
384,786,3,1153503065,Almost Famous
384,996,3.5,1154549975,Double Indemnity
384,1092,3,1153502611,The Third Man
384,1278,3,1153149669,The Dreamers
384,1407,4,1153498632,La Vie en Rose
384,1562,3,1153157939,28 Weeks Later
384,1573,4.5,1153158219,Die Hard 2
384,1580,4,1153501518,Rope
384,1587,3.5,1153503062,What's Eating Gilbert Grape
384,1911,2.5,1154108177,The 13th Warrior
384,1923,4.5,1153158170,Twin Peaks: Fire Walk with Me
384,2011,4.5,1153325390,Persepolis
384,2605,2.5,1153937327,Short Circuit
384,2640,3.5,1153149623,Heathers
384,4011,4,1153155218,Beetlejuice
384,4638,2.5,1153502726,Hot Fuzz
384,5915,3.5,1153762527,Into the Wild
384,6537,3.5,1153155389,The Orphanage
384,6957,3.5,1153865847,The 40 Year Old Virgin
384,7445,3,1153501291,Brothers
384,7451,4,1154252816,xXx
384,8373,2.5,1153741065,Transformers: Revenge of the Fallen
384,8810,2,1153157831,Mad Max 2: The Road Warrior
384,49530,3,1199317467,In Time
385,11,4,836679319,Star Wars
385,16,5,836679592,Dancer in the Dark
385,19,3,836679159,Metropolis
385,22,3,836679569,Pirates of the Caribbean: The Curse of the Black Pearl
385,25,3,836679499,Jarhead
385,95,2,836679405,Armageddon
385,105,3,836679499,Back to the Future
385,111,5,836679223,Scarface
385,161,4,836679046,Ocean's Eleven
385,163,1,836679592,Ocean's Twelve
385,165,4,836678991,Back to the Future Part II
385,185,3,836679099,A Clockwork Orange
385,196,3,836679319,Back to the Future Part III
385,207,3,836679708,Dead Poets Society
385,218,3,836679671,The Terminator
385,231,4,836679015,Syriana
385,235,5,836679344,Stand by Me
385,253,3,836679096,Live and Let Die
385,272,3,836679521,Batman Begins
385,277,2,836679521,Underworld
385,296,5,836678951,Terminator 3: Rise of the Machines
385,348,3,836679592,Alien
385,350,4,836679381,The Devil Wears Prada
385,377,4,836679344,A Nightmare on Elm Street
385,380,3,836678953,Rain Man
385,435,3,836679256,The Day After Tomorrow
385,440,4,836679319,Aliens vs Predator: Requiem
385,454,3,836679182,Romeo + Juliet
385,500,4,836679405,Reservoir Dogs
385,508,3,836679621,Love Actually
385,509,4,836679459,Notting Hill
385,539,3,836679458,Psycho
385,553,3,836679288,Dogville
385,587,3,836679480,Big Fish
385,590,3,836678949,The Hours
385,597,3,836679480,Titanic
385,608,5,836679621,Men in Black II
386,16,4,1047028416,Dancer in the Dark
386,25,4,1047028123,Jarhead
386,111,4,1047027613,Scarface
386,306,4,1047113156,Beverly Hills Cop III
386,380,2,1047028703,Rain Man
386,431,3,1047028980,Cube
386,435,1,1047028177,The Day After Tomorrow
386,508,4,1047027648,Love Actually
386,920,4,1047027585,Cars
386,1246,4,1047028933,Rocky Balboa
386,1923,3,1047028371,Twin Peaks: Fire Walk with Me
386,2011,3,1047113274,Persepolis
386,3176,3,1047113065,Battle Royale
386,4148,2,1047028109,Revolutionary Road
387,11,4,975142478,Star Wars
387,104,3,974675189,Run Lola Run
387,111,5,974791195,Scarface
387,141,4,974674711,Donnie Darko
387,235,4,974674932,Stand by Me
387,322,5,974674960,Mystic River
387,348,5,975143557,Alien
387,585,4,975143412,"Monsters, Inc."
387,608,5,974791258,Men in Black II
387,858,5,974709301,Sleepless in Seattle
387,901,5,974670228,City Lights
387,914,5,974790616,The Great Dictator
387,920,4,974682461,Cars
387,923,5,974682790,Dawn of the Dead
387,924,4,974681838,Dawn of the Dead
387,926,5,974670360,Galaxy Quest
387,929,4,974682847,Godzilla
387,935,5,974670100,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
387,938,4,974790771,For a Few Dollars More
387,942,5,974682847,Lethal Weapon 2
387,948,4,974670578,Halloween
387,949,5,974670478,Heat
387,950,5,974682461,Ice Age: The Meltdown
387,951,5,974682905,Kindergarten Cop
387,953,5,974683115,Madagascar
387,954,5,974682415,Mission: Impossible
387,1103,4,974670428,Escape from New York
387,1124,4,974671109,The Prestige
387,1213,5,974791444,The Talented Mr. Ripley
387,1250,5,974791526,Ghost Rider
387,1281,4,974682905,Bean
387,1923,5,974674907,Twin Peaks: Fire Walk with Me
387,1933,5,974682578,The Others
387,1934,5,974682622,Shakespeare in Love
387,1946,5,974670478,eXistenZ
387,2069,3,974671202,The Whole Nine Yards
387,2080,4,974670188,X-Men Origins: Wolverine
387,2108,4,974674851,The Breakfast Club
387,2289,3,974674675,Cold Mountain
387,2300,4,974790616,Space Jam
387,2395,4,974674807,Asterix at the Olympic Games
387,2770,3,975143365,American Pie 2
388,14,4,946527775,American Beauty
388,16,3,946534269,Dancer in the Dark
388,22,4,946522830,Pirates of the Caribbean: The Curse of the Black Pearl
388,25,4,946532317,Jarhead
388,62,3,946528837,2001: A Space Odyssey
388,70,3,946520908,Million Dollar Baby
388,82,2,965182946,Miami Vice
388,88,3,946524155,Dirty Dancing
388,100,2,973840218,"Lock, Stock and Two Smoking Barrels"
388,101,4,946523209,Leon: The Professional
388,104,2,946523617,Run Lola Run
388,105,2,946508346,Back to the Future
388,111,5,946525718,Scarface
388,122,3,965183831,The Lord of the Rings: The Return of the King
388,163,4,946520908,Ocean's Twelve
388,165,3,965183098,Back to the Future Part II
388,180,2,946524117,Minority Report
388,186,2.5,1097625718,Lucky Number Slevin
388,193,1,946529503,Star Trek: Generations
388,231,5,946524061,Syriana
388,235,4,946523209,Stand by Me
388,253,3,946531003,Live and Let Die
388,272,4,946527535,Batman Begins
388,296,5,946522591,Terminator 3: Rise of the Machines
388,322,4,946528365,Mystic River
388,330,3,965183436,The Lost World: Jurassic Park
388,338,2,946534150,"Good bye, Lenin!"
388,364,3,946522073,Batman Returns
388,377,4,946520673,A Nightmare on Elm Street
388,423,3,946534602,The Pianist
388,431,4,946522753,Cube
388,440,4,946523367,Aliens vs Predator: Requiem
388,454,3,946528888,Romeo + Juliet
388,508,5,965182563,Love Actually
388,524,4,946528365,Casino
388,534,4,946533368,Terminator Salvation
388,544,1,965184179,There's Something About Mary
388,553,2,946509773,Dogville
388,587,4,946523761,Big Fish
388,590,5,946509773,The Hours
388,597,3,1097625332,Titanic
388,608,5,946522591,Men in Black II
388,663,4,946524019,Saw IV
388,671,4,946523566,Harry Potter and the Philosopher's Stone
388,787,5,946524879,Mr. & Mrs. Smith
388,788,4,946523617,Mrs. Doubtfire
388,832,4,946534351,M
388,858,5,973840591,Sleepless in Seattle
388,861,3,946520742,Total Recall
388,866,4,965182039,Finding Neverland
388,920,4,946509960,Cars
388,923,4,946525453,Dawn of the Dead
388,924,5,946526494,Dawn of the Dead
388,953,4,946526462,Madagascar
388,1089,4,946522650,Point Break
388,1092,2,946531679,The Third Man
388,1213,5,946522591,The Talented Mr. Ripley
388,1246,5,946527850,Rocky Balboa
388,1248,4,1118649115,Hannibal Rising
388,1250,5,946509960,Ghost Rider
388,1262,5,946509889,Stranger Than Fiction
388,1265,4,946523140,Bridge to Terabithia
388,1267,4.5,1119458331,Meet the Robinsons
388,1271,3,946528818,300
388,1366,4,946529193,Rocky
388,1370,4,946520884,Rambo III
388,1562,1,946521435,28 Weeks Later
388,1573,4,946520702,Die Hard 2
388,1580,3,946520702,Rope
388,1584,4,946528794,School of Rock
388,1587,4,946520947,What's Eating Gilbert Grape
388,1597,3,946521065,Meet the Parents
388,1620,3,946522857,Hitman
388,1635,4,946621687,The Island
388,1639,3,946527520,Speed 2: Cruise Control
388,1645,4,946522753,A Time to Kill
388,1690,3,946521179,Hostel
388,1729,3,946522725,The Forbidden Kingdom
388,1777,3,946523885,Fahrenheit 9/11
388,1885,1,946523367,The Karate Kid
388,1887,2,946521893,Marie Antoinette
388,1923,5,946523232,Twin Peaks: Fire Walk with Me
388,1927,5,946509889,Hulk
388,1946,5,946509661,eXistenZ
388,1966,4,965182512,Alexander
388,1970,2,946531085,The Grudge
388,1996,3,946531516,Lara Croft Tomb Raider: The Cradle of Life
388,2005,5,946521820,Sister Act
388,2011,3,946523740,Persepolis
388,2022,4.5,1053316123,Mr. Deeds
388,2108,4,946523412,The Breakfast Club
388,2109,4,946523662,Rush Hour
388,2112,4,946522793,Payback
388,2114,4,946528850,Final Fantasy: The Spirits Within
388,2133,2,973839856,The Perfect Storm
388,2253,2,946524230,Valkyrie
388,2268,5,946522771,The Golden Compass
388,2280,3,946522810,Big
388,2289,4,946523121,Cold Mountain
388,2395,4,946509425,Asterix at the Olympic Games
388,2502,4,946509342,The Bourne Supremacy
388,2640,4,946533914,Heathers
388,2770,3,954582475,American Pie 2
388,2976,3,965181792,Hairspray
388,3034,4,946522056,Young Frankenstein
388,3509,3,973839240,A Scanner Darkly
388,3683,5,994480772,Flags of Our Fathers
388,4011,2,995388888,Beetlejuice
388,4564,3.5,1053316581,Sex and the City
388,4643,1,997649338,The Guardian
388,4688,5,1114897763,Across the Universe
388,4977,4,1012093742,Paprika
388,4995,3,1025899891,Boogie Nights
388,5876,3.5,1066722617,The Mist
388,6947,4.5,1070755624,The Village
388,6957,4,1072826833,The 40 Year Old Virgin
388,8337,4,1114897132,They Live
388,8645,3.5,1114898633,The Happening
389,5,4,829491839,Four Rooms
389,19,1,829492315,Metropolis
389,22,3,829495183,Pirates of the Caribbean: The Curse of the Black Pearl
389,62,4,829491840,2001: A Space Odyssey
389,74,4,829491839,War of the Worlds
389,95,5,829491839,Armageddon
389,153,3,829492315,Lost in Translation
389,161,4,829492316,Ocean's Eleven
389,163,1,829492316,Ocean's Twelve
389,168,4,829492316,Star Trek IV: The Voyage Home
389,185,4,829495183,A Clockwork Orange
389,207,4,829492316,Dead Poets Society
389,231,1,829492316,Syriana
389,238,3,829492316,The Godfather
389,252,4,829492316,Willy Wonka & the Chocolate Factory
389,253,2,829492316,Live and Let Die
389,274,3,829492316,The Silence of the Lambs
389,380,5,829492316,Rain Man
389,588,4,829492315,Silent Hill
389,590,5,829492316,The Hours
389,595,4,829492315,To Kill a Mockingbird
390,11,5,867075845,Star Wars
390,14,2,867072919,American Beauty
390,15,3,867076269,Citizen Kane
390,62,3,867072803,2001: A Space Odyssey
390,65,2,867072979,8 Mile
390,95,3,867072802,Armageddon
390,104,1,867072884,Run Lola Run
390,141,5,867072802,Donnie Darko
390,153,3,867076269,Lost in Translation
390,165,4,867076176,Back to the Future Part II
390,168,3,867076243,Star Trek IV: The Voyage Home
390,185,3,867076243,A Clockwork Orange
390,296,5,867075838,Terminator 3: Rise of the Machines
390,377,5,867076005,A Nightmare on Elm Street
390,379,3,867076243,Miller's Crossing
390,380,5,867076008,Rain Man
390,423,3,867076327,The Pianist
390,440,3,867075844,Aliens vs Predator: Requiem
390,539,5,867075842,Psycho
390,548,3,867076328,Rashomon
390,608,4,867072842,Men in Black II
390,609,3,867073074,Poltergeist
390,613,3,867074211,Downfall
390,628,2,867072919,Interview with the Vampire
390,637,2,867072919,Life Is Beautiful
390,640,3,867073029,Catch Me If You Can
390,667,2,867073883,You Only Live Twice
390,673,1,867072979,Harry Potter and the Prisoner of Azkaban
390,694,1,867073940,The Shining
390,708,4,867073609,The Living Daylights
390,710,2,867074211,GoldenEye
390,786,4,867072842,Almost Famous
390,788,3,867072884,Mrs. Doubtfire
390,801,3,867074367,"Good Morning, Vietnam"
390,802,4,867073609,Lolita
390,809,3,867074344,Shrek 2
390,810,2,867073939,Shrek the Third
390,813,3,867074680,Airplane!
390,818,2,867073940,Austin Powers in Goldmember
390,832,3,867072949,M
390,837,3,867073966,Videodrome
390,858,5,867072949,Sleepless in Seattle
390,861,4,867076294,Total Recall
390,891,1,867073940,All the President's Men
390,1370,3,867076211,Rambo III
390,1371,3,867076211,Rocky III
390,1372,3,867076176,Blood Diamond
390,1374,5,867076126,Rocky IV
390,1375,3,867076176,Rocky V
390,1429,4,867074292,25th Hour
390,1562,3,867074905,28 Weeks Later
391,35,5,891533260,The Simpsons Movie
391,58,5,891532936,Pirates of the Caribbean: Dead Man's Chest
391,96,1,891532936,Beverly Hills Cop II
391,111,3,891534239,Scarface
391,162,5,891533562,Edward Scissorhands
391,272,5,891533260,Batman Begins
391,277,1,891533848,Underworld
391,280,4,891533670,Terminator 2: Judgment Day
391,319,3,891532808,True Romance
